Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
8.486510384,2.647209001,1.377100719,0.008038879958,B8V,15.2961412,1
7.366560758,3.02394951,1.11877525,1.61542289,K2III,15.23829783,0
8.255009304,4.859309212,0.8508514035,-0.005302369224,A0V,16.54891444,1
8.675939106,1.928926998,1.0708129,0.009321127863,B9V,15.2747287,1
4.371569384,7.582342967,0.7960288535,1.032811298,K0III,15.27160264,0
8.843589182,3.497272997,1.169832126,0.1896308462,A7IV,17.77238203,1
8.1307752,1.454984825,1.080444076,0.6429963169,F5II,14.80622152,0
7.789876293,1.593196881,1.105997337,1.242641969,K5III,14.17125753,0
2.469665594,6.847873661,0.4749274181,1.291889098,K5III,13.27991896,0
7.961276756,3.272524416,1.282553349,0.1229326076,A0V,15.89158903,1
7.115111402,2.079921186,0.7650224461,0.1075492956,B0III/IV,13.61559972,1
8.580628455,10.49091338,1.188985196,0.8739379001,G8IV,18.82909418,1
9.578164029,3.235863368,1.314938736,1.433216422,K5III,16.95182233,0
8.791495662,7.913527044,1.407018457,0.6415306032,F5V,18.37796334,1
8.744217949,0.9999215012,0.8574093629,1.122593176,G8III,13.70527104,0
9.295620882,0.8997560314,0.8123269797,0.03779524501,B9V,14.26795656,1
3.647917664,5.264456078,0.7551096419,-0.3161617187,B7V+...,15.46198642,1
7.606672242,5.993613219,0.8573915155,0.1068344406,A3IIIm...,16.38838505,0
7.463424159,4.684774201,0.9222759166,1.329797373,M0III,15.53262539,0
6.72532002,32.81643853,0.6749588744,0.6665817196,G8V,20.96239167,1
6.272175209,12.61387358,0.9192600717,0.4893243671,A9IV,16.09768894,1
8.294034229,2.846924466,0.9680722016,0.2674858523,F3III/IV,15.62550545,1
6.831954881,7.143242617,0.8287892333,1.090730361,K2III,16.31324638,0
7.688918925,2.097613547,0.7783483932,1.269561121,K2III,13.50058598,0
9.135865542,3.844528027,1.076243084,0.9004781755,M5/M6IV,16.94743295,1
9.428501443,12.66631946,1.398268101,0.6801141338,G5V,20.53408268,1
7.792116585,4.473950049,0.9180967519,1.117409066,K0III,16.81868175,0
6.83918645,6.324622413,1.307081677,1.447767254,K3III,16.15495772,0
8.405547509,8.27903099,1.683410205,0.4325521749,F3V,18.93456132,1
9.053013559,1.784262557,2.01408742,0.9576913084,G8III,16.56407375,0
7.143733189,1.806680157,0.721758339,-0.08556974856,B5V,13.90010766,1
9.602680937,2.887011568,1.543858912,1.426253703,K2/K3III:,17.71980353,0
9.045716125,3.495882856,1.356357942,0.08727006437,A0V,16.67282072,1
8.826195463,8.810855462,1.020286535,0.4738667772,F3V,18.44245823,1
8.463531231,2.570088541,1.613640819,0.4771958972,F0V,15.33292472,1
4.345949299,6.598318546,0.7581012684,1.418500708,K2III,15.32213551,0
8.726707739,4.766877683,1.267587718,0.8850155985,K7V,17.26155166,1
6.41468969,20.52324825,0.7763050521,0.5795502932,G0IV,18.2660249,1
8.097252289,3.226849474,0.9981150225,0.8696924674,G8III,17.09256813,0
7.022281204,15.6950348,0.7042926839,0.4436938625,F2V,18.1571211,1
8.832952,0.5117745109,0.8714548974,1.227979674,K2III,13.07461563,0
5.65825366,2.415700318,0.4749059556,1.307180209,K5Iab:,12.22221592,0
7.535087636,5.915401261,1.290087559,0.5819237776,F5III/IV,16.35277891,1
8.024010895,5.481281606,0.6550378694,1.33792715,K2III,15.95801873,0
8.766334188,1.135787969,1.230543132,-0.08500066093,B8V,13.69135987,1
8.127791104,8.98334659,0.9763093192,0.5977166471,G2V,19.09484005,1
7.116465174,4.36906969,1.272765895,1.054643464,G4II,15.29979651,0
9.547730795,0.942447598,1.737754342,0.1480913461,A0Ia,16.61343556,0
7.704397498,5.213181466,1.006513604,1.104445577,K2/K3III,16.72658772,0
6.169142778,18.04207192,0.8578840718,0.6398449659,G5III,19.40835367,0
6.837509764,1.577192019,1.150639279,1.417969826,M4III,13.86441261,0
7.854452401,12.25538595,0.9863664185,0.5507812495,F7V,18.43956143,1
9.451944055,3.254046833,1.12027258,0.08360353769,B6III,18.48534403,0
8.816181243,4.483043898,1.366436079,0.5706676031,G3V,18.58320849,1
7.038983584,1.262199876,0.8742424188,0.226639423,B3Ib,13.9717405,0
8.897279078,3.21608115,1.03986689,1.216874444,K1III,15.49268129,0
8.536755714,2.479019124,0.8834112232,0.9481288488,B8II,16.16976558,0
7.582662497,2.246660503,0.9474856746,1.060150393,K1III,14.67252495,0
6.807643418,2.182039785,0.701798963,1.392454945,K4/K5III:,13.84466054,0
7.343660983,9.08762588,0.8421877045,0.4722177887,F5III + A,16.74821086,0
8.02835681,3.775937896,1.100750032,1.379891004,K2III,17.7361004,0
9.08604829,0.6726144848,2.024030281,1.334070994,M1III:,14.88603765,0
7.088354013,4.217285757,1.00320365,0.937357097,K1III,16.49635806,0
7.725883798,7.910091368,1.071608179,0.5026550249,F0III,17.76227397,0
8.15290136,2.151256729,1.064688156,-0.04774952461,B8/B9IV,15.03131688,1
8.757915456,0.8742719678,1.198746466,0.8317510895,G8III,13.28617375,0
8.991875744,10.32127214,0.9607100788,0.3526118043,F5V,18.18530307,1
8.444979722,8.140139194,0.8467940776,0.4754165727,F6V,18.27173041,1
6.963845441,12.15513922,1.086625752,0.4785187971,F3V,17.80639381,1
7.726860416,20.28754745,0.761903057,0.6377648017,G1V,18.74036154,1
8.32411386,7.818854448,0.8837857018,0.2344648399,A7III,16.99543043,0
2.725603363,22.30361366,0.8678925852,0.4703669951,F7IV-V,17.99684649,1
7.230212717,1.866654809,0.5142691608,-0.07047746445,A0V,14.01405394,1
9.40895195,0.1904878728,1.22808997,0.8965163854,F5IIIm...,12.04058897,0
8.660976077,4.069751686,1.060576979,1.045984237,G8/K0IV,16.52615215,1
8.360003178,2.109867883,0.9562112792,1.337064152,M2III,14.77196825,0
3.960041875,8.565936238,0.8133983019,0.09619656069,A0/A1V:,16.19935471,1
8.744958792,1.103914058,1.114812461,1.0111829,K0III,14.78179206,0
7.854645569,4.306273951,0.8770382955,1.255112604,K2III,16.39534669,0
8.334401228,8.53068814,1.309629454,0.2742544424,A9V,16.89825428,1
5.765356291,4.162057924,0.7297377228,1.034968778,K0III,14.0923387,0
3.479269522,20.94181874,0.694830579,0.4023637446,A3V,16.00121944,1
9.436016363,7.078431973,1.30844493,0.7528449744,F7V,19.05251456,1
8.865230424,7.465986496,1.383383584,0.4647603773,F3V,18.13415202,1
9.542564793,10.73004453,1.745027103,0.9367770838,K0V,20.97130385,1
9.312290718,6.269749391,1.303317159,0.9626923719,G8III,17.80377382,0
5.50696768,5.579457656,0.6662109775,0.06752474076,A2V,15.12554569,1
3.905002792,15.19051212,0.6713676247,0.6021406511,G2III...,16.31827535,0
7.887811659,7.621059382,1.085035042,-0.01289924867,F2III,17.0190254,0
9.585321181,3.703736284,1.974259567,0.5169806842,F2-F8Ib,17.9926677,0
7.54735031,3.231550804,0.6821117991,0.1252296058,A7V,15.27863326,1
8.440986296,2.094659069,0.8795402871,1.010497086,G3III,16.04059904,0
7.298463961,3.728521574,0.8445329988,0.5786616399,G2IV,14.35885464,1
6.385663573,5.816125195,0.6421969524,1.07170326,K0III,16.41279064,0
8.48890888,3.963631053,0.9009124395,0.08758809261,A0V,17.01091515,1
8.281039148,7.045978113,1.061716654,1.028763496,F2/F3III,16.76667456,0
1.966846802,4.532771337,0.4923999171,1.363252885,G5Iab/Ib,12.22995487,0
7.982451056,2.680811171,1.132313575,0.9710559856,G5II,14.99668516,0
8.084228906,4.025953848,0.8985816111,0.1240459186,A8V+...,16.03899117,1
7.526379505,22.1195694,1.082140395,0.8833743465,K1VCN...,19.50978976,1
7.579489993,1.996439016,1.118137266,0.5710111134,A1III,13.87343173,0
8.527519358,9.87872399,0.6842107199,0.4461630273,F3V,17.6294968,1
9.580421257,8.81562013,1.125119534,0.614022457,G2V,17.96212846,1
8.305202273,-0.6416410634,1.032968428,-0.06199539726,B7V,13.24013907,1
7.731000264,0.02063689945,0.9118541403,1.262911541,K2III,11.57894278,0
7.723678603,3.992618157,1.142518388,0.965703745,G8III,15.87207424,0
6.978291153,3.273781767,0.8639596609,-0.0370359347,B9IIw,14.60094175,0
8.576088473,0.2962670353,1.127461467,0.005622759749,B9III,12.34569688,0
4.503662346,23.44625861,0.9120442415,0.5002054987,F5V,17.80116699,1
8.113051584,1.121421297,1.215561889,0.2762152947,A7II,14.32080224,0
8.34024058,4.702420118,1.065342146,0.8941535087,K7V,17.45375088,1
8.264057628,0.9709525288,0.9712659126,0.2062429138,A5Iab,10.7826073,0
7.565359352,3.638481099,0.6094733299,0.1509490095,B5V,12.1708798,1
7.353227493,2.618522999,0.9101316684,0.9465506721,G6III-IV,12.95523248,1
8.466599124,-0.3501528152,1.300045162,0.03737852163,B0.5Ib/II,10.03365817,0
9.072846714,5.292964759,1.141766631,0.4754150409,F0V,17.85842835,1
8.573171394,8.090620045,1.233438295,0.6338249257,F7V,17.42894264,1
8.388641038,5.776995801,1.170470233,0.4032699984,F0V,17.18536349,1
6.523962172,3.304290929,1.093081011,1.27131032,K5III,15.11126341,0
9.331680609,5.963379697,1.00668528,1.014470685,B8/B9V,18.22804533,1
9.220754964,9.301096376,1.185068831,1.37790095,K2III:,15.92347956,0
7.552591237,26.37073918,1.070476002,0.6190416967,G2V,19.45506586,1
8.789661953,-9.138869154,1.405291569,0.5084282585,G8III,16.55364195,0
7.953418075,1.13812372,1.274953699,0.4389155251,F3IV/V,13.15948883,1
7.912507086,4.088670548,1.484698592,0.133184013,A0V,16.40978672,1
7.105184032,4.946192349,0.8983592628,1.323276342,K5III,15.13665465,0
6.837990177,2.885969341,1.384690396,1.094536285,K0III,15.026793,0
9.177641499,14.41514339,1.5206064,0.551207463,F0V,17.24489855,1
8.114287587,19.60592127,0.8566733726,1.032730586,K1V,21.70491416,1
8.633010959,3.107175019,0.691861095,0.9396816461,G8III,16.39008473,0
8.796210838,8.105741092,1.098087418,0.5117281911,G0V,18.59770706,1
7.416842579,3.466198826,0.9396110612,-0.1031216326,A0II,16.74597361,0
10.56361722,4.907327725,1.412887172,0.5560322272,F2V,18.29519435,1
8.660425654,4.680565732,1.122094116,0.88651321,K1III/IV,17.45403559,1
8.160604528,2.170527746,1.024892085,0.2742218727,A1/A2IV/V,15.20729903,1
8.556094642,3.75504742,0.9807672653,1.034930554,K0III,16.50380359,0
8.525799727,4.278975404,1.034985341,1.11586843,K1III,16.37418296,0
7.071134859,4.052690901,0.8512114122,0.6875392989,A1V+...,15.35751871,1
5.112081081,10.70546586,0.7158377621,0.9893730809,K0III,15.88810571,0
5.745102636,14.65413533,1.125263792,0.4163792021,F0V,16.82013359,1
6.840552889,12.9280747,0.6588826536,0.3603967012,F0II,17.46496293,0
7.327047351,8.389697205,0.9054335961,0.4373163431,A7/A8III/IV,16.99411017,1
8.847699471,1.425590264,1.002926421,1.188959799,G8III,15.13320655,0
5.942081936,2.247019711,0.7438443073,1.185438378,K2III,13.54048016,0
9.126117636,3.937381888,1.306332726,0.09365780685,A7V,16.86083923,1
9.008349719,1.767099961,1.33593753,1.301652741,K1III,15.64575284,0
4.587942555,8.738873205,0.5072680834,0.2822425648,A1IIIsh,15.69047803,0
3.241257695,5.298233221,0.6098574166,0.4496621968,G0III,13.97986249,0
6.410357041,4.174647722,1.068345276,1.490858905,K3III,15.60004501,0
7.125142929,2.847765739,0.4415134457,-0.03411696478,B5V,13.82163085,1
8.885568086,2.042371245,1.196749566,1.427397833,M3III,17.77527664,0
5.286387619,27.30377815,0.5841141828,0.4569900905,F6IV,17.73355335,1
5.202575837,3.190084095,0.7168096997,0.05390040093,B5V,14.01563403,1
7.31731767,5.227122274,0.8173225151,0.9256918728,K1III,15.45143998,0
8.345772461,1.184628144,1.089492274,1.35872194,K1III,13.58662502,0
8.346841881,1.78894039,1.125653989,0.01647498383,A8V,15.74534456,1
7.32957608,3.276415146,1.521308833,1.142822188,K1III,15.34919282,0
8.972478093,1.804700249,1.358464962,0.9393493397,G8III,14.37524091,0
8.477396731,6.570091472,0.7793849558,0.8783810694,K0III,17.49683418,0
6.109542204,11.15789198,0.656269126,0.5513569316,F7V,17.67597231,1
8.633206796,5.043787895,0.9065261166,0.9609694394,K0III,16.51234899,0
7.485098714,8.71207395,1.134964247,0.5426496363,F3II/III,16.43259303,0
8.277054768,2.634748117,0.7316338657,0.07824176921,A0V,15.94395254,1
7.642901201,3.49461996,0.7597253894,1.242535713,K1III,14.91887375,0
8.225000561,7.923163687,1.330202446,1.070136855,M3/M4III,17.77647245,0
7.89695698,11.74427645,1.033399355,0.6294937001,G8III,19.33626158,0
8.241005815,6.375362067,1.193320748,1.109487284,K0III,16.17932937,0
6.822172926,0.4992012387,0.8538480915,1.122808353,C5II,8.846096295,0
9.169107864,1.792326632,1.036541012,1.05563243,G5III,15.54106869,0
7.765682134,1.738560244,1.192119742,1.169080357,K0III,14.71438736,0
8.461279978,2.861844154,1.332225044,1.101427829,K3III,16.26259941,0
7.174520581,4.508811445,0.766000544,0.1930398597,A9III,15.81286372,0
7.511218713,3.328917939,0.9866143379,-0.09633257107,B6III:,13.69092144,0
7.741081879,8.820575527,1.278243091,0.528155231,G3V,18.25237397,1
7.481134452,5.470631011,1.412685143,0.9971121753,K0III,17.11761384,0
9.239224171,2.244885037,1.53499265,0.01782260793,B6III,16.36582938,0
8.07733929,0.6625859141,1.114534478,0.5387184823,G8III...,13.77897086,0
8.908727265,-0.8230997521,1.402018534,1.372041938,K2III,13.21276016,0
8.116651959,3.401609083,0.9294889645,1.075532031,G8III,16.48449344,0
9.296502192,1.243025319,1.194118168,0.5917407996,B6Ib/II,14.68035554,0
1.331728447,1.153365763,0.4899292364,1.654413214,K5Iabvar,10.57058295,0
7.252293187,6.857920314,0.5137788611,0.2521175337,A3V,16.98026553,1
7.837300431,3.433504424,0.5820462739,1.101325367,G8III,15.87053122,0
7.235470776,1.312838535,0.9184628751,1.125418633,B4:Iae,14.39818284,0
8.995421966,3.909455163,1.174051757,1.117800775,K2III,17.64077476,0
8.18434955,1.915743156,0.6261950468,1.173503152,K1III,14.13851714,0
8.535012939,1.232879725,1.772511304,0.9165993263,K0III,15.35107882,0
6.884644501,3.644851576,0.6716819585,-0.001926937617,A9III,15.83644832,0
7.548270155,2.605652334,0.4129216001,0.01275987845,B5V,14.69632432,1
7.192368576,2.935137803,0.7748873038,1.295438254,K3III,15.31935812,0
8.313773413,8.135017296,0.9763827076,0.5545156526,F7V,17.78397617,1
6.279395155,8.547774178,0.9475942727,0.06237582075,A2V,15.88310831,1
8.067306648,1.283875716,1.019632863,-0.03250510042,B8V,13.4013414,1
8.495341359,8.345674881,0.9558597814,0.4668766922,F3V,18.1727753,1
8.442992915,2.124684832,0.7989040482,0.07969603082,A0V,16.11609913,1
8.982207353,0.9279597288,1.316503367,-0.02003562428,B2II,15.73905724,0
6.928911801,49.49723536,0.7961681247,0.8367717865,K0/K1V+...,19.78144434,1
8.387178445,11.93921285,0.9775714371,0.446840327,F4III,18.00963538,0
7.74059487,1.861390474,0.9404529727,1.121325192,K3III,14.65394877,0
3.174875981,6.756048524,0.5600308838,0.02164143191,A0V,15.03061482,1
9.464486062,12.04218764,1.344958535,0.4925662474,F7V,18.24079455,1
9.388010692,2.021052088,0.6657409122,1.222151996,G0:II:,15.8243769,0
7.671896041,4.095604798,0.8008050084,1.099326175,K0III,15.85977917,0
8.372918746,1.173864522,0.9294991082,1.476107434,K3III,13.58693383,0
6.261501466,6.221844608,0.7953697349,0.1856065455,A2V,15.7990035,1
4.885444832,1.372497172,0.5472612173,1.138097892,G2Ib/II,11.16376504,0
7.748516127,5.152530836,1.013225119,0.0476878734,A0V,18.16485495,1
8.331638731,1.952145821,1.105506589,1.201412401,K1III,14.39570424,0
4.315431638,6.772195486,0.6865225598,-0.1201797658,B8III/IV,14.88835358,1
8.653965049,2.192616088,0.8452390359,1.129050428,G8III,14.28222202,0
9.131193133,-1.347870213,1.207387332,1.10663411,G8III,14.33481887,0
6.630858955,5.562781733,0.6988422933,-0.01142556192,A0V,15.21785926,1
8.287634865,7.382687175,0.7577700966,0.9755577781,K1III,17.52810319,0
6.814760228,5.47174499,0.6577156834,1.075384195,K0III,15.51713432,0
0.231764954,0.2680364269,0.7729860948,0.5312262367,A6Ib,10.02968442,0
6.546115783,5.330522069,0.5105427643,0.01778568577,B8III,15.20925464,0
7.023284052,28.77073616,0.8974645833,1.023650082,K3V,19.14391957,1
7.086407499,4.281532038,0.8477969917,1.075298841,K1III,15.00133159,0
8.177212211,3.209810319,1.140330143,0.4299812593,F2III,15.36310248,0
8.433030617,2.930412389,0.7179460281,0.6106263862,G0V+...,16.17244184,1
9.854948058,25.75731092,2.410189742,1.130472037,K5V,22.13415034,1
9.485055881,25.40074424,1.168346868,1.208997506,K7V,24.94987714,1
9.01075194,13.54144377,1.076627219,0.6793857482,F5V,16.29997391,1
9.789708991,5.196461323,2.072909146,0.5572521257,G1V,18.85816217,1
8.096138623,5.278499109,1.326661322,0.4682109132,F6V,18.29849368,1
9.945135284,0.1204269695,1.783689914,0.9259941555,K3V,12.59146412,1
8.893798403,4.09434434,1.203000353,1.415894084,M4III,16.4025585,0
4.099374099,7.402644159,0.7578929057,0.9895959186,G8III,16.52835622,0
3.376403871,10.35463888,0.7368777427,0.009707506494,A6V,15.80516708,1
1.441933457,11.26325397,0.5576953134,1.194470352,K4III,15.69822401,0
8.837305365,2.895139696,1.608396422,1.048529627,G5IIIm,14.91135102,0
9.215442459,1.18719488,0.9678518715,1.474964949,K2III,14.29856919,0
6.450369824,9.757578815,0.7514482846,1.023078107,K1III,16.39582377,0
7.235685135,6.007784804,0.7018328374,0.2108676943,A7V,16.85637684,1
8.513063655,2.398223151,1.19911141,1.594199083,K5III,15.50433927,0
8.712124493,0.9176547459,0.9949353949,1.102033673,K1III,13.92979904,0
8.908910717,12.39223174,1.473774012,1.379328942,K1III,16.47631371,0
8.273532032,0.5636757853,1.108350747,1.253709719,K4/K5III,14.22313594,0
7.205695403,1.24629851,1.09123301,1.653886602,K3III,13.660191,0
7.288619028,4.778494563,1.070234102,1.292812594,K3III,15.24445113,0
8.667974974,2.795826447,1.618372991,1.05421326,K0III,15.58228609,0
8.73769835,25.65045647,0.9244073882,0.8127494106,K2V,20.85724553,1
7.654320042,19.01878925,1.15552475,0.7280636745,G2V-VI,20.02847857,1
9.836174094,6.808401216,1.11964127,0.5914813294,G3V,18.47632913,1
8.217217232,4.358875467,1.075841968,1.178914976,G6/G8III,16.75060532,0
7.457724564,1.297541346,1.044853872,1.228433036,K1III,13.56016042,0
8.589806717,13.71586717,0.9276814689,0.4714195924,G3V,19.36988105,1
8.049593461,2.136650451,1.244980519,0.9723202694,G8IV,15.20509899,1
8.26226319,9.045462401,0.9186276629,0.2636678995,F0V,17.81170313,1
7.864150358,2.696146469,1.069781308,1.095462142,K0III,15.14732378,0
9.044707616,10.85093603,1.40719574,0.4343742816,A3/A4III,18.67193872,0
6.40572597,3.267848779,0.9502232509,1.142461396,K2IIICNII,14.53193423,0
8.083554537,1.776947218,1.134660581,-0.07844456316,B0III/IV,16.9402785,1
8.249835463,0.7509012303,1.10948024,-0.04475605252,O9.5V,11.30021178,1
9.125374027,2.41507406,1.16259875,-0.07090058304,B9V,16.37094109,1
6.369614487,1.376109197,0.7947658993,1.15442657,K5III,14.94200503,0
9.097834283,1.130876632,1.214865737,-0.1296157129,B2III/IV,14.22967978,1
5.465489459,1.688380663,0.7515346513,1.561872606,K3III,12.51558701,0
6.732859882,1.644373533,1.081628738,-0.05550738286,B7II/III,13.10341655,0
7.237995263,0.8483627264,0.7741542333,1.282468937,K1III,12.37305924,0
8.090677876,1.696197086,0.7299965906,1.330883063,M2III,14.10055398,0
2.8012419,27.41897349,0.7591483975,0.1863451832,A7V,16.83258651,1
3.561662185,7.441551526,0.9165897628,0.03723963465,A2III,13.14003415,0
9.028734506,1.703137073,0.8684666755,-0.03400742848,K3/K4V:,14.75167192,1
8.072007052,11.44575227,0.9473784224,0.9891078417,K1III/IV,17.42503991,1
6.375881656,3.160563497,0.9881533514,-0.007449411606,B3Vn,15.12644013,1
7.313756473,4.11929651,0.884574433,1.334866467,K1III,15.36959309,0
8.027382937,5.556785892,1.229338347,0.9641244427,G3V,16.27371446,1
9.64397679,11.65845894,1.229036773,0.5516861053,G3V,19.94338858,1
6.962646333,3.1273013,0.4573048384,0.04186414546,B8IV,14.14118251,1
7.832173868,1.327392009,1.352552941,1.515869719,K3III,14.60849067,0
2.433493817,7.449197991,0.7392601066,1.004091989,K0III,15.25500036,0
8.556079092,-0.4301095456,1.328645819,0.1879015984,B1III,10.85568749,0
8.918968228,6.129018326,1.117367324,0.5481960264,F8V,18.09745352,1
7.775277656,1.16212516,1.282307061,0.2815119213,F3IV,12.82364056,1
8.53353472,1.620271022,1.501582464,1.137400824,G0:II:,15.31165747,0
5.608664325,5.657326181,0.8519550192,1.433814855,K3III,15.5023674,0
7.694236295,6.377204701,1.266579635,0.4643530667,F3V,17.55751329,1
7.796790827,2.527128801,0.4678527834,-0.009809308491,B3V,13.85270916,1
8.478245898,1.591861541,1.056128907,0.7975325885,K2IV,15.03064778,1
7.231561033,3.515876177,1.045605887,1.488346503,M0III,15.05337061,0
8.408870791,3.388630466,1.442232754,1.133461806,K0III,16.22078463,0
8.879609183,4.937111717,1.333319118,0.2343160691,B9III,17.45394464,0
7.287483894,2.327642497,0.7311455431,0.1757960679,B9III,14.25109649,0
4.911128543,0.6629647565,0.6168361971,0.4798729514,A5IIvar,7.565174437,0
7.622748036,13.83783419,1.14027998,0.903252427,G5V,17.61482378,1
0.3901595475,2.938329978,0.8843569352,1.380855415,M2III,13.00363638,0
9.274856226,4.206489892,1.325140115,0.3605060951,F2V,17.1529601,1
